CompanyId,CompanyName,FleetId,LocationId,LocationName,StockType,TyreId,TyreSerialNumber,ProductName,LastKnownPressure,LastKnownTreadDepth,TyreInitialTreadDepth,TyreMountMileage,TyreMileage,TyreLifeName,TyreCode,TyreMountDate,LastMountedVehicle
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,0df1b3e0-dba9-4a82-a2d3-b0095ac12898,53026,ARMKING RK29 11R22.5,,4.5,20,171182,6937,New,,5/23/2021 4:59:49 PM +00:00,ARI758
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,8bda843b-3429-48ce-9237-10a1732c4e01,ARI758020101,ROADLUX R305 11R22.5,,4.4,25,,0,New,,,ARI758
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,fd69159f-bf78-4892-8a25-250219edace8,53028,ARMKING RK29 11R22.5,,4.6,20,171182,6937,New,,5/23/2021 4:59:49 PM +00:00,ARI758
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,52035ecc-a70f-4e6c-8775-a271301a1bc1,ARI758020301,ROADLUX R305 11R22.5,,0.3,25.00318,,0,New,,,ARI758
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,38d2278f-b200-4897-b1e0-d669ac6c3b4a,ARI758020201,ROADLUX R305 11R22.5,,0.6,25.00318,,0,New,,,ARI758
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,d1b936ca-de08-43ab-89b0-15e0e61ae9e9,ARI758020401,ROADLUX R305 11R22.5,,0.5,25.00318,,0,New,,,ARI758
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,852fa7da-09cc-4669-81f6-0311dad87e73,33010,Super Cargo SC519 11R22.5,6.41211,10,25,70972,24942,New,,4/14/2021 4:59:58 PM +00:00,AVP751
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,3cfe1840-a447-4d35-95a1-696b74c7cff5,43020,ARMKING RK29 11R22.5,6.06738,1.6,20,71897,0,New,,4/27/2021 5:00:00 PM +00:00,AVP751
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,89a4b082-f336-4a04-b5a9-ca2df877f26f,33012,Super Cargo SC519 11R22.5,6.55001,10,25,70972,24942,New,,4/14/2021 4:59:58 PM +00:00,AVP751
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,b89f6b11-5132-4619-b998-115f67ec8c19,43017,ARMKING RK29 11R22.5,,2.4,20,71897,0,New,,4/27/2021 5:00:00 PM +00:00,AVP751
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,417b3e8f-6d97-4dad-96c3-111fe25c9c6c,430017,ARMKING RK29 11R22.5,,0.7,20,71897,0,New,,4/27/2021 5:00:00 PM +00:00,AVP751
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,f3746ab2-c7c2-49e4-8857-f610787d22f2,43018,ARMKING RK29 11R22.5,6.20527,2,20,71897,0,New,,4/27/2021 5:00:00 PM +00:00,AVP751
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,eb4bf320-9857-4f51-85fd-31030dcdca4e,AVP751020201,Sinproducto2,,2.1,0,,84418,New,,,AVP751
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,ea669d0f-5402-418c-aad6-acc514ad2b8b,AVP751020101,Sinproducto2,,4.1,0,,84418,New,,,AVP751
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,7262c13c-4f49-42a9-90e7-690635a1ba43,AVP751020301,Sinproducto2,,1.7,0,,84418,New,,,AVP751
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,4f4f604e-ae38-4134-b377-e8a95e1d784b,AVP751020401,Sinproducto2,,2,0,,84418,New,,,AVP751
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,4e029073-eb7c-45e6-987b-0f4f86806fb7,BCD795010101,Sinproducto,6.41211,3.8,0,,0,New,,,BCD795
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,46e401e6-b8e8-4960-a109-24d59d19bb0c,BCD795030101,ARMKING RK29 11R22.5,6.96369,6,20,,0,New,,,BCD795
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,861f83e4-605d-442f-9c24-5c18ee382e96,BCD795010401,Sinproducto,6.96369,3.1,0,,0,New,,,BCD795
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,d81e2639-64d0-45c2-993c-559797a40307,BCD795030201,ARMKING RK29 11R22.5,,5.5,20,,0,New,,,BCD795
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,3e9ad411-6518-41ba-be57-c74397c88407,BCD795030401,ARMKING RK29 11R22.5,6.89474,6.4,20,,0,New,,,BCD795
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,fcbeb222-5d5a-4994-ad5c-da11bd9dfb0c,BCD795030301,ARMKING RK29 11R22.5,,4.6,20,,0,New,,,BCD795
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,e68c37bc-d07b-4b54-ab45-12446213bf0c,BCD795020101,Sinproducto2,,0,0,,47171,New,,,BCD795
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,09c6b493-b302-4d6f-832d-2fe423d532f6,BCD795020201,Sinproducto2,,0,0,,47171,New,,,BCD795
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,b32336fd-4b56-4105-9211-1cd710344224,BCD795020301,Sinproducto2,,0,0,,47171,New,,,BCD795
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,15f2e253-a061-4e51-b3ff-a83bb9e356d5,BCD795020401,Sinproducto2,,0,0,,47171,New,,,BCD795
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,1aa3c0d1-2584-4460-a457-820898fdf6dc,F3A937010101,Sinproducto2,5.79159,4.1,15,,0,New,,,F3A937
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,71db07b3-e374-487d-9e70-6b0a397ffd10,F3A937010401,Sinproducto2,6.61896,3,15,,0,New,,,F3A937
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,4d9b1479-34c0-4d84-adb1-7136f519f8c9,33001,ROADLUX R305 11R22.5,6.89474,6.1,25,7422,10463,New,,11/18/2021 2:23:07 AM +00:00,BHU782
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,977e43b6-1074-46f0-bf98-77c76293ee14,33002,ROADLUX R305 11R22.5,6.89474,6,25,7422,10463,New,,11/18/2021 2:23:07 AM +00:00,BHU782
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,083def45-e7d2-4145-9947-1b53569685f5,33004,ROADLUX R305 11R22.5,5.86053,6,25,7422,10463,New,,11/18/2021 2:23:07 AM +00:00,BHU782
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,0f433f4e-bc3a-4627-9dad-fc3f78da7b09,33003,ROADLUX R305 11R22.5,6.89474,6.2,25,7422,10463,New,,11/18/2021 2:23:07 AM +00:00,BHU782
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,dc5d0f76-985a-437e-affa-675546934e12,F3A937020201,Sinproducto2,,0,0,,247362,New,,,F3A937
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,cb74450b-0294-4087-9e83-c25e2f28fe56,F3A937020101,Sinproducto2,,0,0,,247362,New,,,F3A937
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,fec9f418-837d-4f63-ba2a-eb9ff9160cd6,F3A937020301,Sinproducto2,,0,0,,247362,New,,,F3A937
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,db6900c9-7aea-4216-8734-b95b5d289ba9,F3A937020401,Sinproducto2,,0,0,,247362,New,,,F3A937
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,f2659aff-06db-4ac0-bb07-13aa91c69269,ALU734010101,Sinproducto2,6.55001,4,15,,0,New,,,ALU734
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,542cdca9-bd2c-48fc-8e8a-d9253a10f857,ALU734010401,Sinproducto2,6.89474,8,15,,0,New,,,ALU734
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForServiceStock,31916f62-c7a1-422c-907b-7255d1b53521,ALU734030201,Super Cargo SC305 11R22.5,,7.5,23,,189225,New,,,ALU734
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForServiceStock,1ba0cfec-6f00-40d8-aad1-f66a006c682f,ALU734030101,Super Cargo SC305 11R22.5,,7.6,23,,189225,New,,,ALU734
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForServiceStock,d0912dec-3d24-4dae-b69a-dea2c00df25d,ALU734030301,Super Cargo SC305 11R22.5,,5.5,23,,189225,New,,,ALU734
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForServiceStock,140d401d-1018-4198-9261-19f5ca2348c0,ALU734030401,Super Cargo SC305 11R22.5,,7.3,23,,189225,New,,,ALU734
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,bc71e7a9-d871-43d1-96b2-d8fe451e589f,ALU734020101,Sinproducto2,6.55001,6,25,,0,New,,,ALU734
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,74165a45-5742-487a-af9b-3028281e1938,ALU734020201,Sinproducto2,6.75685,1.5,25,,0,New,,,ALU734
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,66f5e2b3-9b09-4ccb-a68a-c222feaf6ffb,ALU734020301,Sinproducto2,,2,25,,0,New,,,ALU734
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,b8da1048-6c43-4a55-b682-e733f200d658,ALU734020401,Sinproducto2,6.61896,6,25,,0,New,,,ALU734
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,055dff5a-b1b3-4689-a0e4-e6aa12c9ab9c,43013,Super Cargo SC519 11R22.5,6.89474,2.2,15,157305,16801,New,,4/30/2021 4:59:50 PM +00:00,ARI819
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,4db221f2-ce77-4ff3-87bc-72a9c9a18b50,43014,Super Cargo SC519 11R22.5,6.61896,4,15,157305,16801,New,,4/30/2021 4:59:50 PM +00:00,ARI819
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForServiceStock,828ddfd6-d438-4bb4-b77f-132baf9a4332,ARI819030201,ARMKING RK29 11R22.5,,1.8,20,162246,13932,,,6/13/2021 4:59:59 PM +00:00,ARI819
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,7d5e7fc1-015e-4816-8b10-f6b27e1cfe40,63037,ARMKING RK29 11R22.5,6.6879,6.2,20,248310,0,New,,10/13/2021 5:00:00 PM +00:00,F3A937
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,03703e55-cf29-4679-820f-201776126078,63039,ARMKING RK29 11R22.5,,5.3,20,248310,0,New,,10/13/2021 5:00:00 PM +00:00,F3A937
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,472b0b5b-8d5a-43a9-9770-d7fc5887abf3,63040,ARMKING RK29 11R22.5,6.96369,4,20,162246,2869,,,6/13/2021 4:59:49 PM +00:00,ARI819
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,9808f84f-a6e3-44ea-878b-31815d9f8d1b,ARI819020101,Sinproducto2,5.86053,14,25,,0,New,,,ARI819
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,070abb09-5888-4aff-a445-d1c4c5c2f7ec,ARI819020201,Sinproducto2,,18,25,,0,New,,,ARI819
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,d631aca7-a03d-46c8-927a-3f52021ebfaf,ARI819020301,Sinproducto2,,2,25,,0,New,,,ARI819
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,7e5f5914-5dc0-4c8b-a75e-9ce2fef44b49,ARI819020401,Sinproducto2,7.23948,1.4,0,,0,New,,,ARI819
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,23c5eab5-d78e-40da-8d23-49a2b074d416,73049,Super Cargo SC305 11R22.5,6.89474,8.6,23,84418,3964,New,,7/27/2021 5:24:55 PM +00:00,AVP751
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,d8172a0a-a5e2-451d-989f-74934b7819ce,73050,Super Cargo SC305 11R22.5,7.17053,16.9,23,186835,0,New,,8/12/2021 10:05:05 PM +00:00,ARK927
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,e2e10d62-db14-4d51-a8f5-f5bd0e466405,73051,Super Cargo SC305 11R22.5,,16.8,23,186835,0,New,,8/12/2021 10:05:05 PM +00:00,ARK927
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,36fbfb1d-4293-4fc1-a099-d45441184b93,73052,Super Cargo SC305 11R22.5,6.89474,8,23,84418,3964,New,,7/27/2021 5:24:55 PM +00:00,AVP751
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,158f2f5e-056a-4b0c-97a5-bac70a94185f,73053,Super Cargo SC305 11R22.5,6.75685,9,23,84418,3964,New,,7/27/2021 5:24:55 PM +00:00,AVP751
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,7580c10d-d4db-453a-9adb-27d817590cb2,73054,Super Cargo SC305 11R22.5,7.03264,17.7,23,186835,0,New,,8/12/2021 10:05:05 PM +00:00,ARK927
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,d562e441-ff61-4d71-99bd-ea84c6132ec3,73055,Super Cargo SC305 11R22.5,6.89474,18.2,25,118003,8959,New,,8/12/2021 2:51:54 PM -05:00,AVO933
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,0507437e-1d95-410a-b2a1-ba01efcab082,73056,Super Cargo SC305 11R22.5,7.92896,9,25,118003,8959,New,,8/12/2021 2:51:54 PM -05:00,AVO933
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,03ff5206-4945-4fe4-897a-8b9f3618cdda,73057,Super Cargo SC305 11R22.5,,16.3,23,186835,0,New,,8/12/2021 10:05:05 PM +00:00,ARK927
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,f7f899ca-7738-42c3-ac94-0f49b6c3a411,73058,Super Cargo SC305 11R22.5,6.89474,8,23,84418,3964,New,,7/27/2021 5:24:55 PM +00:00,AVP751
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,d1317026-5819-4d08-8bc6-a82ab3231f49,73059,Super Cargo SC305 11R22.5,6.89474,7.1,25,118003,8959,New,,8/12/2021 2:51:54 PM -05:00,AVO933
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,64976f0a-442a-42d1-8166-e65221e9a029,73060,Super Cargo SC305 11R22.5,7.03264,8.3,25,118003,8959,New,,8/12/2021 2:51:54 PM -05:00,AVO933
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,9b03768f-5f49-4393-80f8-01acc56fde78,ARK927010101,Sinproducto2,7.51527,3.1,0,,0,New,,,ARK927
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,95a8530c-e41b-4f2b-8dde-66cbb70edf9f,ARK927010401,Sinproducto2,7.17053,6.1,0,,0,New,,,ARK927
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,8e3e3643-c8c3-4bff-a31d-a9316122ed5b,ARK927030101,Sinproducto2,,0,0,,0,New,,,ARK927
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,a7c3d972-4951-4fc1-8e4b-dc9b36e1730c,ARK927030201,Sinproducto2,,0,0,,0,New,,,ARK927
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,f05c6271-2ca7-4460-a78a-4bb9e4f8cdad,ARK927030301,Sinproducto2,,0,0,,0,New,,,ARK927
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForScrapStock,bf97450f-82b9-4a5e-aa3e-bc818e54ead9,ARK927030401,Sinproducto2,,0,0,,0,New,,,ARK927
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,246b68a2-2a7b-4342-a69f-1973973abb19,ARK927020101,Sinproducto2,6.61896,0.9,0,,0,New,,,ARK927
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,97261e8c-f8c3-4330-b6e7-e9d0f4856e03,ARK927020201,Sinproducto2,,0.5,0,,0,New,,,ARK927
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,4114913d-a4c1-4033-b926-78e74b40143f,ARK927020301,Sinproducto2,,2.1,0,,0,New,,,ARK927
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,RollingStock,bae71b6d-705b-49e3-9749-7ee31fae7178,ARK927020401,Sinproducto2,4.27474,0.5,0,,0,New,,,ARK927
ee7248d7-2980-4921-8924-5bf70ce848bd,CORCELIP,ea63b952-1355-4ed4-97a5-b927edce0f1c,62f4518c-de4e-4621-b84c-023dd24132b4,EL AGUSTINO,ForTransferSTock,0b24719a-f293-4ac3-86f3-baadafc203a4,ARI75801,275/80R22.5 FG85 TL 149/146L PI,,14.7,14.7,,0,New,,,
